TRACK_ID|NAME|ALBUM|ARTIST_NAME|COMPOSER|MILLISECONDS|GENRE|MEDIA_TYPE
693|Sweet Hitch-Hiker|Chronicle, Vol. 1|Creedence Clearwater Revival|J. C. Fogerty|175490|Rock|MPEG audio file
694|Someday Never Comes|Chronicle, Vol. 1|Creedence Clearwater Revival|J. C. Fogerty|239360|Rock|MPEG audio file
695|Walking On The Water|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|281286|Rock|MPEG audio file
696|Suzie-Q, Pt. 2|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|244114|Rock|MPEG audio file
697|Born On The Bayou|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|316630|Rock|MPEG audio file
698|Good Golly Miss Molly|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|163604|Rock|MPEG audio file
699|Tombstone Shadow|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|218880|Rock|MPEG audio file
700|Wrote A Song For Everyone|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|296385|Rock|MPEG audio file
701|Night Time Is The Right Time|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|190119|Rock|MPEG audio file
702|Cotton Fields|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|178181|Rock|MPEG audio file
703|It Came Out Of The Sky|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|176718|Rock|MPEG audio file
704|Don't Look Now|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|131918|Rock|MPEG audio file
705|The Midnight Special|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|253596|Rock|MPEG audio file
706|Before You Accuse Me|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|207804|Rock|MPEG audio file
707|My Baby Left Me|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|140460|Rock|MPEG audio file
708|Pagan Baby|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|385619|Rock|MPEG audio file
709|(Wish I Could) Hideaway|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|228466|Rock|MPEG audio file
710|It's Just A Thought|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|237374|Rock|MPEG audio file
711|Molina|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|163239|Rock|MPEG audio file
712|Born To Move|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|342804|Rock|MPEG audio file
713|Lookin' For A Reason|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|209789|Rock|MPEG audio file
714|Hello Mary Lou|Chronicle, Vol. 2|Creedence Clearwater Revival|J.C. Fogerty|132832|Rock|MPEG audio file
715|Gatas Extraordinárias|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||212506|Latin|MPEG audio file
716|Brasil|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||243696|Latin|MPEG audio file
717|Eu Sou Neguinha (Ao Vivo)|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||251768|Latin|MPEG audio file
718|Geração Coca-Cola (Ao Vivo)|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||228153|Latin|MPEG audio file
719|Lanterna Dos Afogados|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||204538|Latin|MPEG audio file
720|Coroné Antonio Bento|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||200437|Latin|MPEG audio file
721|Você Passa, Eu Acho Graça (Ao Vivo)|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||206733|Latin|MPEG audio file
722|Meu Mundo Fica Completo (Com Você)|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||247771|Latin|MPEG audio file
723|1° De Julho|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||270262|Latin|MPEG audio file
724|Música Urbana 2|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||194899|Latin|MPEG audio file
725|Vida Bandida (Ao Vivo)|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||192626|Latin|MPEG audio file
726|Palavras Ao Vento|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||212453|Latin|MPEG audio file
727|Não Sei O Que Eu Quero Da Vida|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||151849|Latin|MPEG audio file
728|Woman Is The Nigger Of The World (Ao Vivo)|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||298919|Latin|MPEG audio file
729|Juventude Transviada (Ao Vivo)|Cássia Eller - Coleção Sem Limite [Disc 2]|Cássia Eller||278622|Latin|MPEG audio file
730|Malandragem|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||247588|Latin|MPEG audio file
731|O Segundo Sol|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||252133|Latin|MPEG audio file
732|Smells Like Teen Spirit (Ao Vivo)|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||316865|Latin|MPEG audio file
733|E.C.T.|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||227500|Latin|MPEG audio file
734|Todo Amor Que Houver Nesta Vida|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||227160|Latin|MPEG audio file
735|Metrô. Linha 743|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||174654|Latin|MPEG audio file
736|Nós (Ao Vivo)|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||193828|Latin|MPEG audio file
737|Na Cadência Do Samba|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||196075|Latin|MPEG audio file
738|Admirável Gado Novo|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||274390|Latin|MPEG audio file
739|Eleanor Rigby|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||189466|Latin|MPEG audio file
740|Socorro|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||258586|Latin|MPEG audio file
741|Blues Da Piedade|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||257123|Latin|MPEG audio file
742|Rubens|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||211853|Latin|MPEG audio file
743|Não Deixe O Samba Morrer - Cassia Eller e Alcione|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||268173|Latin|MPEG audio file
744|Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos)|Cássia Eller - Sem Limite [Disc 1]|Cássia Eller||188473|Latin|MPEG audio file
745|Comin' Home|Come Taste The Band|Deep Purple|Bolin/Coverdale/Paice|235781|Rock|MPEG audio file
746|Lady Luck|Come Taste The Band|Deep Purple|Cook/Coverdale|168202|Rock|MPEG audio file
747|Gettin' Tighter|Come Taste The Band|Deep Purple|Bolin/Hughes|218044|Rock|MPEG audio file
748|Dealer|Come Taste The Band|Deep Purple|Bolin/Coverdale|230922|Rock|MPEG audio file
749|I Need Love|Come Taste The Band|Deep Purple|Bolin/Coverdale|263836|Rock|MPEG audio file
750|Drifter|Come Taste The Band|Deep Purple|Bolin/Coverdale|242834|Rock|MPEG audio file
751|Love Child|Come Taste The Band|Deep Purple|Bolin/Coverdale|188160|Rock|MPEG audio file
752|This Time Around / Owed to 'G' [Instrumental]|Come Taste The Band|Deep Purple|Bolin/Hughes/Lord|370102|Rock|MPEG audio file
753|You Keep On Moving|Come Taste The Band|Deep Purple|Coverdale/Hughes|319111|Rock|MPEG audio file
754|Speed King|Deep Purple In Rock|Deep Purple|Blackmore, Gillan, Glover, Lord, Paice|264385|Rock|MPEG audio file
755|Bloodsucker|Deep Purple In Rock|Deep Purple|Blackmore, Gillan, Glover, Lord, Paice|256261|Rock|MPEG audio file
756|Child In Time|Deep Purple In Rock|Deep Purple|Blackmore, Gillan, Glover, Lord, Paice|620460|Rock|MPEG audio file
757|Flight Of The Rat|Deep Purple In Rock|Deep Purple|Blackmore, Gillan, Glover, Lord, Paice|478302|Rock|MPEG audio file
758|Into The Fire|Deep Purple In Rock|Deep Purple|Blackmore, Gillan, Glover, Lord, Paice|210259|Rock|MPEG audio file
759|Living Wreck|Deep Purple In Rock|Deep Purple|Blackmore, Gillan, Glover, Lord, Paice|274886|Rock|MPEG audio file
760|Hard Lovin' Man|Deep Purple In Rock|Deep Purple|Blackmore, Gillan, Glover, Lord, Paice|431203|Rock|MPEG audio file
761|Fireball|Fireball|Deep Purple|Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice|204721|Rock|MPEG audio file
762|No No No|Fireball|Deep Purple|Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice|414902|Rock|MPEG audio file
763|Strange Kind Of Woman|Fireball|Deep Purple|Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice|247092|Rock|MPEG audio file
764|Anyone's Daughter|Fireball|Deep Purple|Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice|284682|Rock|MPEG audio file
765|The Mule|Fireball|Deep Purple|Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice|322063|Rock|MPEG audio file
766|Fools|Fireball|Deep Purple|Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice|500427|Rock|MPEG audio file
767|No One Came|Fireball|Deep Purple|Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice|385880|Rock|MPEG audio file
768|Knocking At Your Back Door|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover|424829|Rock|MPEG audio file
769|Bad Attitude|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord|307905|Rock|MPEG audio file
770|Child In Time (Son Of Aleric - Instrumental)|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice|602880|Rock|MPEG audio file
771|Nobody's Home|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice|243017|Rock|MPEG audio file
772|Black Night|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice|368770|Rock|MPEG audio file
773|Perfect Strangers|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover|321149|Rock|MPEG audio file
774|The Unwritten Law|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Ian Paice|295053|Rock|MPEG audio file
775|Call Of The Wild|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord|293851|Rock|MPEG audio file
776|Hush|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|South|213054|Rock|MPEG audio file
777|Smoke On The Water|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice|464378|Rock|MPEG audio file
778|Space Trucking|Knocking at Your Back Door: The Best Of Deep Purple in the 80's|Deep Purple|Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice|341185|Rock|MPEG audio file
779|Highway Star|Machine Head|Deep Purple|Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover|368770|Rock|MPEG audio file
780|Maybe I'm A Leo|Machine Head|Deep Purple|Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover|290455|Rock|MPEG audio file
781|Pictures Of Home|Machine Head|Deep Purple|Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover|303777|Rock|MPEG audio file
782|Never Before|Machine Head|Deep Purple|Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover|239830|Rock|MPEG audio file
783|Smoke On The Water|Machine Head|Deep Purple|Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover|340871|Rock|MPEG audio file
784|Lazy|Machine Head|Deep Purple|Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover|442096|Rock|MPEG audio file
785|Space Truckin'|Machine Head|Deep Purple|Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover|272796|Rock|MPEG audio file
786|Vavoom : Ted The Mechanic|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|257384|Rock|MPEG audio file
787|Loosen My Strings|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|359680|Rock|MPEG audio file
788|Soon Forgotten|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|287791|Rock|MPEG audio file
789|Sometimes I Feel Like Screaming|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|451840|Rock|MPEG audio file
790|Cascades : I'm Not Your Lover|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|283689|Rock|MPEG audio file
791|The Aviator|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|320992|Rock|MPEG audio file
792|Rosa's Cantina|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|312372|Rock|MPEG audio file
793|A Castle Full Of Rascals|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|311693|Rock|MPEG audio file
794|A Touch Away|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|276323|Rock|MPEG audio file
795|Hey Cisco|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|354089|Rock|MPEG audio file
796|Somebody Stole My Guitar|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|249443|Rock|MPEG audio file
797|The Purpendicular Waltz|Purpendicular|Deep Purple|Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice|283924|Rock|MPEG audio file
798|King Of Dreams|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner|328385|Rock|MPEG audio file
799|The Cut Runs Deep|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner, Lord, Paice|342752|Rock|MPEG audio file
800|Fire In The Basement|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner, Lord, Paice|283977|Rock|MPEG audio file
801|Truth Hurts|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner|314827|Rock|MPEG audio file
802|Breakfast In Bed|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner|317126|Rock|MPEG audio file
803|Love Conquers All|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner|227186|Rock|MPEG audio file
804|Fortuneteller|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner, Lord, Paice|349335|Rock|MPEG audio file
805|Too Much Is Not Enough|Slaves And Masters|Deep Purple|Turner, Held, Greenwood|257724|Rock|MPEG audio file
806|Wicked Ways|Slaves And Masters|Deep Purple|Blackmore, Glover, Turner, Lord, Paice|393691|Rock|MPEG audio file
807|Stormbringer|Stormbringer|Deep Purple|D.Coverdale/R.Blackmore/Ritchie Blackmore|246413|Rock|MPEG audio file
808|Love Don't Mean a Thing|Stormbringer|Deep Purple|D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore|263862|Rock|MPEG audio file
809|Holy Man|Stormbringer|Deep Purple|D.Coverdale/G.Hughes/Glenn Hughes/J.Lord/John Lord|270236|Rock|MPEG audio file
810|Hold On|Stormbringer|Deep Purple|D.Coverdal/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord|306860|Rock|MPEG audio file
811|Lady Double Dealer|Stormbringer|Deep Purple|D.Coverdale/R.Blackmore/Ritchie Blackmore|201482|Rock|MPEG audio file
812|You Can't Do it Right (With the One You Love)|Stormbringer|Deep Purple|D.Coverdale/G.Hughes/Glenn Hughes/R.Blackmore/Ritchie Blackmore|203755|Rock|MPEG audio file
813|High Ball Shooter|Stormbringer|Deep Purple|D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore|267833|Rock|MPEG audio file
814|The Gypsy|Stormbringer|Deep Purple|D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore|242886|Rock|MPEG audio file
815|Soldier Of Fortune|Stormbringer|Deep Purple|D.Coverdale/R.Blackmore/Ritchie Blackmore|193750|Rock|MPEG audio file
816|The Battle Rages On|The Battle Rages On|Deep Purple|ian paice/jon lord|356963|Rock|MPEG audio file
817|Lick It Up|The Battle Rages On|Deep Purple|roger glover|240274|Rock|MPEG audio file
818|Anya|The Battle Rages On|Deep Purple|jon lord/roger glover|392437|Rock|MPEG audio file
819|Talk About Love|The Battle Rages On|Deep Purple|roger glover|247823|Rock|MPEG audio file
820|Time To Kill|The Battle Rages On|Deep Purple|roger glover|351033|Rock|MPEG audio file
821|Ramshackle Man|The Battle Rages On|Deep Purple|roger glover|334445|Rock|MPEG audio file
822|A Twist In The Tail|The Battle Rages On|Deep Purple|roger glover|257462|Rock|MPEG audio file
823|Nasty Piece Of Work|The Battle Rages On|Deep Purple|jon lord/roger glover|276662|Rock|MPEG audio file
824|Solitaire|The Battle Rages On|Deep Purple|roger glover|282226|Rock|MPEG audio file
825|One Man's Meat|The Battle Rages On|Deep Purple|roger glover|278804|Rock|MPEG audio file
826|Pour Some Sugar On Me|Vault: Def Leppard's Greatest Hits|Def Leppard||292519|Rock|MPEG audio file
827|Photograph|Vault: Def Leppard's Greatest Hits|Def Leppard||248633|Rock|MPEG audio file
828|Love Bites|Vault: Def Leppard's Greatest Hits|Def Leppard||346853|Rock|MPEG audio file
829|Let's Get Rocked|Vault: Def Leppard's Greatest Hits|Def Leppard||296019|Rock|MPEG audio file
830|Two Steps Behind [Acoustic Version]|Vault: Def Leppard's Greatest Hits|Def Leppard||259787|Rock|MPEG audio file
831|Animal|Vault: Def Leppard's Greatest Hits|Def Leppard||244741|Rock|MPEG audio file
832|Heaven Is|Vault: Def Leppard's Greatest Hits|Def Leppard||214021|Rock|MPEG audio file
833|Rocket|Vault: Def Leppard's Greatest Hits|Def Leppard||247248|Rock|MPEG audio file
834|When Love & Hate Collide|Vault: Def Leppard's Greatest Hits|Def Leppard||257280|Rock|MPEG audio file
835|Action|Vault: Def Leppard's Greatest Hits|Def Leppard||220604|Rock|MPEG audio file
836|Make Love Like A Man|Vault: Def Leppard's Greatest Hits|Def Leppard||255660|Rock|MPEG audio file
837|Armageddon It|Vault: Def Leppard's Greatest Hits|Def Leppard||322455|Rock|MPEG audio file
838|Have You Ever Needed Someone So Bad|Vault: Def Leppard's Greatest Hits|Def Leppard||319320|Rock|MPEG audio file
839|Rock Of Ages|Vault: Def Leppard's Greatest Hits|Def Leppard||248424|Rock|MPEG audio file
840|Hysteria|Vault: Def Leppard's Greatest Hits|Def Leppard||355056|Rock|MPEG audio file
841|Bringin' On The Heartbreak|Vault: Def Leppard's Greatest Hits|Def Leppard||272457|Rock|MPEG audio file
842|Roll Call|Outbreak|Dennis Chambers|Jim Beard|321358|Jazz|MPEG audio file
843|Otay|Outbreak|Dennis Chambers|John Scofield, Robert Aries, Milton Chambers and Gary Grainger|423653|Jazz|MPEG audio file
844|Groovus Interruptus|Outbreak|Dennis Chambers|Jim Beard|319373|Jazz|MPEG audio file
845|Paris On Mine|Outbreak|Dennis Chambers|Jon Herington|368875|Jazz|MPEG audio file
846|In Time|Outbreak|Dennis Chambers|Sylvester Stewart|368953|Jazz|MPEG audio file
847|Plan B|Outbreak|Dennis Chambers|Dean Brown, Dennis Chambers & Jim Beard|272039|Jazz|MPEG audio file
848|Outbreak|Outbreak|Dennis Chambers|Jim Beard & Jon Herington|659226|Jazz|MPEG audio file
849|Baltimore, DC|Outbreak|Dennis Chambers|John Scofield|346932|Jazz|MPEG audio file
850|Talkin Loud and Saying Nothin|Outbreak|Dennis Chambers|James Brown & Bobby Byrd|360411|Jazz|MPEG audio file
851|Pétala|Djavan Ao Vivo - Vol. 02|Djavan||270080|Latin|MPEG audio file
852|Meu Bem-Querer|Djavan Ao Vivo - Vol. 02|Djavan||255608|Latin|MPEG audio file
853|Cigano|Djavan Ao Vivo - Vol. 02|Djavan||304692|Latin|MPEG audio file
854|Boa Noite|Djavan Ao Vivo - Vol. 02|Djavan||338755|Latin|MPEG audio file
855|Fato Consumado|Djavan Ao Vivo - Vol. 02|Djavan||211565|Latin|MPEG audio file
856|Faltando Um Pedaço|Djavan Ao Vivo - Vol. 02|Djavan||267728|Latin|MPEG audio file
857|Álibi|Djavan Ao Vivo - Vol. 02|Djavan||213237|Latin|MPEG audio file
858|Esquinas|Djavan Ao Vivo - Vol. 02|Djavan||280999|Latin|MPEG audio file
859|Se...|Djavan Ao Vivo - Vol. 02|Djavan||286432|Latin|MPEG audio file
860|Eu Te Devoro|Djavan Ao Vivo - Vol. 02|Djavan||311614|Latin|MPEG audio file
861|Lilás|Djavan Ao Vivo - Vol. 02|Djavan||274181|Latin|MPEG audio file
862|Acelerou|Djavan Ao Vivo - Vol. 02|Djavan||284081|Latin|MPEG audio file
863|Um Amor Puro|Djavan Ao Vivo - Vol. 02|Djavan||327784|Latin|MPEG audio file
